date,info
2019-08-26 21:40:40.385000+00:00,"{""temperature"":25.16,""linkquality"":26,""humidity"":66.85,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 21:40:44.221000+00:00,"{""illuminance"":7,""linkquality"":7,""occupancy"":true}"
2019-08-26 21:40:44.236000+00:00,"{""illuminance"":7,""linkquality"":7,""occupancy"":true}"
2019-08-26 21:40:49.476000+00:00,"{""illuminance"":5,""linkquality"":5,""occupancy"":true}"
2019-08-26 21:40:49.492000+00:00,"{""illuminance"":5,""linkquality"":5,""occupancy"":true}"
2019-08-26 21:40:55.003000+00:00,"{""illuminance"":6,""linkquality"":2,""occupancy"":true}"
2019-08-26 21:40:55.022000+00:00,"{""illuminance"":6,""linkquality"":2,""occupancy"":true}"
2019-08-26 21:41:00.213000+00:00,"{""contact"":false,""linkquality"":28,""battery"":100,""voltage"":3075}"
2019-08-26 21:41:01.081000+00:00,"{""illuminance"":7,""linkquality"":0,""occupancy"":true}"
2019-08-26 21:41:01.113000+00:00,"{""illuminance"":7,""linkquality"":0,""occupancy"":true}"
2019-08-26 21:41:02.683000+00:00,"{""contact"":true,""linkquality"":31,""battery"":100,""voltage"":3075}"
2019-08-26 21:41:24.106000+00:00,"{""illuminance"":7,""linkquality"":5,""occupancy"":true}"
2019-08-26 21:41:24.107000+00:00,"{""illuminance"":7,""linkquality"":5,""occupancy"":true}"
2019-08-26 21:41:35.221000+00:00,"{""illuminance"":7,""linkquality"":10,""occupancy"":true}"
2019-08-26 21:41:35.237000+00:00,"{""illuminance"":7,""linkquality"":10,""occupancy"":true}"
2019-08-26 21:41:40.767000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:41:40.782000+00:00,"{""illuminance"":6,""linkquality"":15,""occupancy"":true}"
2019-08-26 21:41:52.478000+00:00,"{""illuminance"":7,""linkquality"":0,""occupancy"":true}"
2019-08-26 21:41:52.493000+00:00,"{""illuminance"":7,""linkquality"":0,""occupancy"":true}"
2019-08-26 21:42:32.045000+00:00,"{""illuminance"":6,""linkquality"":0,""occupancy"":true}"
2019-08-26 21:42:32.060000+00:00,"{""illuminance"":6,""linkquality"":0,""occupancy"":true}"
2019-08-26 21:42:37.323000+00:00,"{""contact"":false,""linkquality"":28,""battery"":100,""voltage"":3075}"
2019-08-26 21:43:17.147000+00:00,"{""contact"":true,""linkquality"":31,""battery"":100,""voltage"":3075}"
2019-08-26 21:43:19.672000+00:00,"{""illuminance"":7,""linkquality"":5,""occupancy"":true}"
2019-08-26 21:43:19.687000+00:00,"{""illuminance"":7,""linkquality"":7,""occupancy"":true}"
2019-08-26 21:43:25.162000+00:00,"{""illuminance"":7,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:43:25.163000+00:00,"{""illuminance"":7,""linkquality"":10,""occupancy"":true}"
2019-08-26 21:43:43.078000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:43:43.079000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:43:48.272000+00:00,"{""illuminance"":7,""linkquality"":5,""occupancy"":true}"
2019-08-26 21:43:48.286000+00:00,"{""illuminance"":7,""linkquality"":7,""occupancy"":true}"
2019-08-26 21:43:50.891000+00:00,"{""temperature"":24.64,""linkquality"":21,""humidity"":66.85,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 21:43:50.957000+00:00,"{""temperature"":24.64,""linkquality"":21,""humidity"":68.04,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 21:44:06.156000+00:00,"{""illuminance"":5,""linkquality"":10,""occupancy"":true}"
2019-08-26 21:44:06.173000+00:00,"{""illuminance"":5,""linkquality"":10,""occupancy"":true}"
2019-08-26 21:44:13.171000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:44:13.189000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:44:34.033000+00:00,"{""illuminance"":8,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:44:34.034000+00:00,"{""illuminance"":8,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:46:04.037000+00:00,"{""illuminance"":8,""linkquality"":13,""occupancy"":false}"
2019-08-26 21:48:38.096000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":false}"
2019-08-26 21:48:38.152000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:49:50.776000+00:00,"{""temperature"":24.12,""linkquality"":21,""humidity"":68.04,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 21:49:50.832000+00:00,"{""temperature"":24.12,""linkquality"":21,""humidity"":69.18,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 21:50:04.442000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:50:04.465000+00:00,"{""illuminance"":6,""linkquality"":10,""occupancy"":true}"
2019-08-26 21:50:12.801000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:50:12.816000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":true}"
