date,info
2019-08-11 17:03:04.979000+00:00,"{""temperature"":24.33,""linkquality"":18,""humidity"":63.55,""pressure"":1017.8,""battery"":80,""voltage"":2965}"
2019-08-11 17:50:06.171000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-11 17:58:05.852000+00:00,"{""temperature"":24.4,""linkquality"":15,""humidity"":62.47,""pressure"":1017.8,""battery"":80,""voltage"":2965}"
2019-08-11 18:01:04.590000+00:00,"{""windspeed"": 18.7, ""humidity"": 69.0, ""temperature"": 21.4, ""pressure"": 1022.2, ""precipitation"": 0.0, ""winddirection"": ""Sul"", ""description"": ""Aveiro (Universidade) @ 2019-08-11T17:00""}"
2019-08-11 18:33:23.205000+00:00,"{""temperature"":24.34,""linkquality"":18,""humidity"":62.47,""pressure"":1017.8,""battery"":80,""voltage"":2965}"
2019-08-11 18:33:23.257000+00:00,"{""temperature"":24.34,""linkquality"":21,""humidity"":61.8,""pressure"":1017.8,""battery"":80,""voltage"":2965}"
2019-08-11 18:33:23.258000+00:00,"{""temperature"":24.34,""linkquality"":18,""humidity"":61.8,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-11 18:51:24.371000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-11 18:52:47.027000+00:00,"{""temperature"":24.35,""linkquality"":18,""humidity"":61.06,""pressure"":1018.2,""battery"":80,""voltage"":2965}"
2019-08-11 19:01:05.157000+00:00,"{""pressure"": 1022.2, ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-08-11T18:00"", ""temperature"": 20.8, ""windspeed"": 17.6, ""winddirection"": ""Sul"", ""humidity"": 72.0}"
2019-08-11 19:04:50.038000+00:00,"{""temperature"":24.26,""linkquality"":18,""humidity"":61.06,""pressure"":1018.2,""battery"":80,""voltage"":2965}"
2019-08-11 19:04:50.093000+00:00,"{""temperature"":24.26,""linkquality"":18,""humidity"":61.82,""pressure"":1018.2,""battery"":80,""voltage"":2965}"
2019-08-11 19:36:56.393000+00:00,"{""temperature"":24.58,""linkquality"":15,""humidity"":61.82,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-11 19:36:56.444000+00:00,"{""temperature"":24.58,""linkquality"":15,""humidity"":66.03,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-11 19:36:56.445000+00:00,"{""temperature"":24.58,""linkquality"":15,""humidity"":66.03,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-11 19:50:59.268000+00:00,"{""temperature"":24.59,""linkquality"":18,""humidity"":65.25,""pressure"":1018.7,""battery"":80,""voltage"":2965}"
2019-08-11 19:53:00.407000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-11 20:01:04.754000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-08-11T19:00"", ""winddirection"": ""Sul"", ""precipitation"": 0.0, ""windspeed"": 16.9, ""temperature"": 19.9, ""humidity"": 74.0, ""pressure"": 1022.4}"
2019-08-11 20:14:24.415000+00:00,"{""temperature"":24.55,""linkquality"":13,""humidity"":65.25,""pressure"":1018.7,""battery"":80,""voltage"":2965}"
2019-08-11 20:14:24.468000+00:00,"{""temperature"":24.55,""linkquality"":13,""humidity"":64.91,""pressure"":1018.7,""battery"":80,""voltage"":2965}"
2019-08-11 20:44:00.201000+00:00,"{""temperature"":24.44,""linkquality"":15,""humidity"":65.99,""pressure"":1019.1,""battery"":80,""voltage"":2965}"
2019-08-11 20:46:31.429000+00:00,"{""temperature"":24.43,""linkquality"":13,""humidity"":65.99,""pressure"":1019.1,""battery"":80,""voltage"":2965}"
2019-08-11 20:46:31.430000+00:00,"{""temperature"":24.43,""linkquality"":15,""humidity"":65.91,""pressure"":1019.1,""battery"":80,""voltage"":2965}"
2019-08-11 20:46:31.488000+00:00,"{""temperature"":24.43,""linkquality"":15,""humidity"":65.91,""pressure"":1019,""battery"":80,""voltage"":2965}"
2019-08-11 20:54:32.634000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-11 21:01:05.325000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-08-11T20:00"", ""windspeed"": 14.0, ""pressure"": 1022.9, ""humidity"": 78.0, ""temperature"": 18.9, ""precipitation"": 0.0, ""winddirection"": ""Sul""}"
2019-08-11 21:40:41.889000+00:00,"{""temperature"":24.24,""linkquality"":13,""humidity"":68.18,""pressure"":1019.2,""battery"":80,""voltage"":2965}"
2019-08-11 21:56:43.097000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-11 22:01:05.140000+00:00,"{""pressure"": 1023.4, ""temperature"": 18.4, ""humidity"": 82.0, ""windspeed"": 12.6, ""description"": ""Aveiro (Universidade) @ 2019-08-11T21:00"", ""winddirection"": """", ""precipitation"": 0.0}"
2019-08-11 22:04:27.081000+00:00,"{""temperature"":24.19,""linkquality"":13,""humidity"":68.18,""pressure"":1019.2,""battery"":80,""voltage"":2965}"
2019-08-11 22:04:27.135000+00:00,"{""temperature"":24.19,""linkquality"":15,""humidity"":68.51,""pressure"":1019.2,""battery"":80,""voltage"":2965}"
2019-08-11 22:31:32.445000+00:00,"{""temperature"":24.14,""linkquality"":13,""humidity"":68.84,""pressure"":1019.4,""battery"":80,""voltage"":2965}"
2019-08-11 22:58:33.601000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-11 23:01:05.597000+00:00,"{""windspeed"": 8.3, ""humidity"": 84.0, ""temperature"": 17.9, ""description"": ""Aveiro (Universidade) @ 2019-08-11T22:00"", ""precipitation"": 0.0, ""winddirection"": ""Sul"", ""pressure"": 1023.7}"
2019-08-11 23:27:33.785000+00:00,"{""temperature"":23.95,""linkquality"":13,""humidity"":68.82,""pressure"":1019.4,""battery"":80,""voltage"":2965}"
2019-08-12 00:00:34.984000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 00:01:05.166000+00:00,"{""pressure"": 1023.8, ""precipitation"": 0.0, ""temperature"": 17.6, ""windspeed"": 6.8, ""winddirection"": ""Sudoeste"", ""description"": ""Aveiro (Universidade) @ 2019-08-11T23:00"", ""humidity"": 85.0}"
2019-08-12 00:22:15.057000+00:00,"{""temperature"":23.89,""linkquality"":13,""humidity"":69.31,""pressure"":1019.3,""battery"":80,""voltage"":2965}"
2019-08-12 00:51:21.424000+00:00,"{""temperature"":23.87,""linkquality"":13,""humidity"":69.31,""pressure"":1019.3,""battery"":80,""voltage"":2965}"
2019-08-12 00:51:21.476000+00:00,"{""temperature"":23.87,""linkquality"":13,""humidity"":69.47,""pressure"":1019.3,""battery"":80,""voltage"":2965}"
2019-08-12 00:51:21.477000+00:00,"{""temperature"":23.87,""linkquality"":10,""humidity"":69.47,""pressure"":1019,""battery"":80,""voltage"":2965}"
2019-08-12 01:01:04.876000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-08-12T00:00"", ""winddirection"": ""Sudoeste"", ""humidity"": 84.0, ""pressure"": 1023.9, ""precipitation"": 0.0, ""temperature"": 17.3, ""windspeed"": 4.0}"
2019-08-12 01:02:22.616000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 01:16:26.493000+00:00,"{""temperature"":23.85,""linkquality"":13,""humidity"":69.44,""pressure"":1019,""battery"":80,""voltage"":2965}"
2019-08-12 01:43:52.473000+00:00,"{""temperature"":23.81,""linkquality"":13,""humidity"":69.44,""pressure"":1019,""battery"":80,""voltage"":2965}"
2019-08-12 01:43:52.523000+00:00,"{""temperature"":23.81,""linkquality"":13,""humidity"":69.61,""pressure"":1019,""battery"":80,""voltage"":2965}"
2019-08-12 02:01:04.981000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-08-12T01:00"", ""precipitation"": 0.0, ""winddirection"": ""Sudoeste"", ""temperature"": 16.9, ""humidity"": 85.0, ""windspeed"": 4.0, ""pressure"": 1023.7}"
2019-08-12 02:03:53.668000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 02:09:17.571000+00:00,"{""temperature"":23.81,""linkquality"":13,""humidity"":69.61,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-12 02:09:17.623000+00:00,"{""temperature"":23.81,""linkquality"":13,""humidity"":69.69,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-12 02:15:59.034000+00:00,"{""temperature"":23.81,""linkquality"":13,""humidity"":69.6,""pressure"":1018.5,""battery"":80,""voltage"":2965}"
2019-08-12 03:01:04.854000+00:00,"{""humidity"": 84.0, ""winddirection"": ""Sudoeste"", ""temperature"": 16.4, ""pressure"": 1023.3, ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-08-12T02:00"", ""windspeed"": 4.7}"
2019-08-12 03:06:00.236000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 03:12:10.478000+00:00,"{""temperature"":23.69,""linkquality"":7,""humidity"":69.51,""pressure"":1018.4,""battery"":80,""voltage"":2965}"
2019-08-12 03:14:51.734000+00:00,"{""temperature"":23.72,""linkquality"":13,""humidity"":69.51,""pressure"":1018.4,""battery"":80,""voltage"":2965}"
2019-08-12 03:14:51.791000+00:00,"{""temperature"":23.72,""linkquality"":13,""humidity"":69.46,""pressure"":1018.4,""battery"":80,""voltage"":2965}"
2019-08-12 04:01:05.535000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-08-12T03:00"", ""winddirection"": ""Sudoeste"", ""precipitation"": 0.0, ""temperature"": 15.9, ""windspeed"": 4.0, ""humidity"": 85.0, ""pressure"": 1022.9}"
2019-08-12 04:02:51.186000+00:00,"{""temperature"":23.58,""linkquality"":13,""humidity"":69.2,""pressure"":1018.1,""battery"":80,""voltage"":2965}"
2019-08-12 04:07:52.364000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 05:01:05.216000+00:00,"{""windspeed"": 6.5, ""winddirection"": ""Sul"", ""humidity"": 88.0, ""pressure"": 1022.6, ""precipitation"": 0.0, ""temperature"": 16.2, ""description"": ""Aveiro (Universidade) @ 2019-08-12T04:00""}"
2019-08-12 05:02:33.403000+00:00,"{""temperature"":23.41,""linkquality"":13,""humidity"":69.02,""pressure"":1018.4,""battery"":80,""voltage"":2965}"
2019-08-12 05:09:34.584000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 11:01:05.772000+00:00,"{""pressure"": 1023.7, ""windspeed"": 10.4, ""winddirection"": ""Sul"", ""description"": ""Aveiro (Universidade) @ 2019-08-12T10:00"", ""precipitation"": 0.0, ""temperature"": 20.5, ""humidity"": 67.0}"
2019-08-12 11:05:21.506000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 11:34:36.241000+00:00,"{""temperature"":23.12,""linkquality"":10,""humidity"":69.02,""pressure"":1018.6,""battery"":80,""voltage"":2965}"
2019-08-12 11:34:36.288000+00:00,"{""temperature"":23.12,""linkquality"":10,""humidity"":60.87,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-12 11:35:36.552000+00:00,"{""temperature"":23.12,""linkquality"":10,""humidity"":60.74,""pressure"":1018.9,""battery"":80,""voltage"":2965}"
2019-08-12 12:01:05.278000+00:00,"{""pressure"": 1023.5, ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-08-12T11:00"", ""temperature"": 21.1, ""windspeed"": 15.8, ""winddirection"": ""Sul"", ""humidity"": 66.0}"
2019-08-12 12:06:37.784000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 12:13:54.713000+00:00,"{""temperature"":23.12,""linkquality"":10,""humidity"":60.74,""pressure"":1018.9,""battery"":80,""voltage"":2965}"
2019-08-12 12:13:54.767000+00:00,"{""temperature"":23.12,""linkquality"":10,""humidity"":60.94,""pressure"":1018.9,""battery"":80,""voltage"":2965}"
2019-08-12 12:18:35.854000+00:00,"{""temperature"":23.19,""linkquality"":10,""humidity"":60.94,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-12 12:18:35.907000+00:00,"{""temperature"":23.19,""linkquality"":10,""humidity"":61.06,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-12 12:24:47.290000+00:00,"{""temperature"":23.18,""linkquality"":21,""humidity"":61.06,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-12 12:24:47.343000+00:00,"{""temperature"":23.18,""linkquality"":21,""humidity"":62.33,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-12 12:32:39.046000+00:00,"{""temperature"":23.28,""linkquality"":23,""humidity"":61.72,""pressure"":1018.5,""battery"":80,""voltage"":2965}"
2019-08-12 12:52:43.737000+00:00,"{""temperature"":23.43,""linkquality"":21,""humidity"":61.72,""pressure"":1018.5,""battery"":80,""voltage"":2965}"
2019-08-12 12:52:43.783000+00:00,"{""temperature"":23.43,""linkquality"":21,""humidity"":63.11,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-12 13:01:04.851000+00:00,"{""precipitation"": 0.0, ""pressure"": 1023.4, ""humidity"": 67.0, ""temperature"": 20.9, ""windspeed"": 23.0, ""winddirection"": ""Sudeste"", ""description"": ""Aveiro (Universidade) @ 2019-08-12T12:00""}"
2019-08-12 13:08:44.988000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 13:28:50.919000+00:00,"{""temperature"":23.4,""linkquality"":21,""humidity"":62.22,""pressure"":1018.3,""battery"":80,""voltage"":2965}"
2019-08-12 13:46:15.073000+00:00,"{""temperature"":23.32,""linkquality"":21,""humidity"":62.22,""pressure"":1018.3,""battery"":80,""voltage"":2965}"
2019-08-12 13:46:15.124000+00:00,"{""temperature"":23.32,""linkquality"":21,""humidity"":61.87,""pressure"":1018,""battery"":80,""voltage"":2965}"
2019-08-12 14:01:04.711000+00:00,"{""pressure"": 1023.1, ""humidity"": 66.0, ""windspeed"": 22.0, ""temperature"": 21.0, ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-08-12T13:00"", ""winddirection"": ""Sudeste""}"
2019-08-12 14:10:16.235000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 14:22:02.208000+00:00,"{""temperature"":23.18,""linkquality"":21,""humidity"":60.61,""pressure"":1017.9,""battery"":80,""voltage"":2965}"
2019-08-12 14:30:34.621000+00:00,"{""temperature"":23.15,""linkquality"":21,""humidity"":60.61,""pressure"":1017.9,""battery"":80,""voltage"":2965}"
2019-08-12 14:30:34.672000+00:00,"{""temperature"":23.15,""linkquality"":21,""humidity"":59.68,""pressure"":1017.9,""battery"":80,""voltage"":2965}"
2019-08-12 14:30:34.673000+00:00,"{""temperature"":23.15,""linkquality"":21,""humidity"":59.68,""pressure"":1017,""battery"":80,""voltage"":2965}"
2019-08-12 14:48:28.319000+00:00,"{""temperature"":23.21,""linkquality"":21,""humidity"":59.68,""pressure"":1017,""battery"":80,""voltage"":2965}"
2019-08-12 14:48:28.368000+00:00,"{""temperature"":23.21,""linkquality"":21,""humidity"":60.07,""pressure"":1017,""battery"":80,""voltage"":2965}"
2019-08-12 14:48:28.369000+00:00,"{""temperature"":23.21,""linkquality"":21,""humidity"":60.07,""pressure"":1017,""battery"":80,""voltage"":2965}"
2019-08-12 15:01:04.720000+00:00,"{""winddirection"": ""Sul"", ""precipitation"": 0.0, ""temperature"": 21.2, ""humidity"": 66.0, ""windspeed"": 23.0, ""pressure"": 1022.7, ""description"": ""Aveiro (Universidade) @ 2019-08-12T14:00""}"
2019-08-12 15:11:29.522000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 15:19:14.584000+00:00,"{""temperature"":23.15,""linkquality"":21,""humidity"":59.53,""pressure"":1017.4,""battery"":80,""voltage"":2965}"
2019-08-12 15:21:05.688000+00:00,"{""temperature"":23.15,""linkquality"":21,""humidity"":59.53,""pressure"":1017.4,""battery"":80,""voltage"":2965}"
2019-08-12 15:21:05.744000+00:00,"{""temperature"":23.15,""linkquality"":21,""humidity"":59.41,""pressure"":1017.4,""battery"":80,""voltage"":2965}"
2019-08-12 15:21:05.745000+00:00,"{""temperature"":23.15,""linkquality"":21,""humidity"":59.41,""pressure"":1017,""battery"":80,""voltage"":2965}"
2019-08-12 15:39:49.601000+00:00,"{""temperature"":23.16,""linkquality"":21,""humidity"":59.41,""pressure"":1017,""battery"":80,""voltage"":2965}"
2019-08-12 15:39:49.652000+00:00,"{""temperature"":23.16,""linkquality"":21,""humidity"":59.07,""pressure"":1017,""battery"":80,""voltage"":2965}"
2019-08-12 16:01:05.138000+00:00,"{""humidity"": 66.0, ""description"": ""Aveiro (Universidade) @ 2019-08-12T15:00"", ""temperature"": 21.4, ""precipitation"": 0.0, ""winddirection"": ""Sul"", ""windspeed"": 24.1, ""pressure"": 1022.2}"
2019-08-12 16:12:50.804000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 16:18:17.187000+00:00,"{""temperature"":23.26,""linkquality"":23,""humidity"":60.13,""pressure"":1016.9,""battery"":80,""voltage"":2965}"
2019-08-12 17:01:04.748000+00:00,"{""humidity"": 67.0, ""windspeed"": 23.0, ""temperature"": 21.7, ""description"": ""Aveiro (Universidade) @ 2019-08-12T16:00"", ""precipitation"": 0.0, ""pressure"": 1021.6, ""winddirection"": ""Sul""}"
2019-08-12 17:12:58.553000+00:00,"{""temperature"":23.48,""linkquality"":21,""humidity"":60.13,""pressure"":1016.9,""battery"":80,""voltage"":2965}"
2019-08-12 17:12:58.599000+00:00,"{""temperature"":23.48,""linkquality"":21,""humidity"":62.57,""pressure"":1016.9,""battery"":80,""voltage"":2965}"
2019-08-12 17:15:40.267000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 17:17:10.291000+00:00,"{""temperature"":23.43,""linkquality"":21,""humidity"":62.42,""pressure"":1016.7,""battery"":80,""voltage"":2965}"
2019-08-12 17:17:10.292000+00:00,"{""temperature"":23.43,""linkquality"":21,""humidity"":62.45,""pressure"":1016.7,""battery"":80,""voltage"":2965}"
2019-08-12 17:17:10.342000+00:00,"{""temperature"":23.43,""linkquality"":21,""humidity"":62.45,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-12 17:46:16.179000+00:00,"{""temperature"":23.6,""linkquality"":5,""humidity"":62.45,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-12 17:46:16.230000+00:00,"{""temperature"":23.6,""linkquality"":5,""humidity"":63.81,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-12 17:49:37.039000+00:00,"{""temperature"":23.58,""linkquality"":5,""humidity"":63.81,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-12 17:49:37.090000+00:00,"{""temperature"":23.58,""linkquality"":5,""humidity"":63.53,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-12 17:49:37.091000+00:00,"{""temperature"":23.58,""linkquality"":5,""humidity"":63.53,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-12 18:01:05.105000+00:00,"{""pressure"": 1021.4, ""windspeed"": 22.7, ""humidity"": 72.0, ""description"": ""Aveiro (Universidade) @ 2019-08-12T17:00"", ""temperature"": 20.6, ""winddirection"": ""Sul"", ""precipitation"": 0.0}"
2019-08-12 18:10:21.221000+00:00,"{""temperature"":23.64,""linkquality"":13,""humidity"":65.11,""pressure"":1016.9,""battery"":74,""voltage"":2955}"
2019-08-12 18:17:22.457000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 19:01:04.723000+00:00,"{""pressure"": 1021.4, ""windspeed"": 24.1, ""humidity"": 76.0, ""temperature"": 19.8, ""description"": ""Aveiro (Universidade) @ 2019-08-12T18:00"", ""precipitation"": 0.0, ""winddirection"": """"}"
2019-08-12 19:01:51.858000+00:00,"{""temperature"":23.77,""linkquality"":0,""humidity"":65.32,""pressure"":1017,""battery"":74,""voltage"":2955}"
2019-08-12 19:18:53.082000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 19:33:38.817000+00:00,"{""temperature"":23.56,""linkquality"":13,""humidity"":65.32,""pressure"":1017,""battery"":74,""voltage"":2955}"
2019-08-12 19:33:38.859000+00:00,"{""temperature"":23.56,""linkquality"":13,""humidity"":66.26,""pressure"":1017,""battery"":74,""voltage"":2955}"
2019-08-12 19:54:03.068000+00:00,"{""temperature"":23.44,""linkquality"":13,""humidity"":66.26,""pressure"":1017,""battery"":74,""voltage"":2955}"
2019-08-12 19:54:03.115000+00:00,"{""temperature"":23.44,""linkquality"":13,""humidity"":66.77,""pressure"":1017,""battery"":74,""voltage"":2955}"
2019-08-12 19:55:53.597000+00:00,"{""temperature"":23.43,""linkquality"":13,""humidity"":66.84,""pressure"":1017.4,""battery"":80,""voltage"":2965}"
2019-08-12 20:01:05.143000+00:00,"{""humidity"": 77.0, ""windspeed"": 25.2, ""winddirection"": ""Sul"", ""description"": ""Aveiro (Universidade) @ 2019-08-12T19:00"", ""temperature"": 19.4, ""pressure"": 1021.4, ""precipitation"": 0.0}"
2019-08-12 20:20:54.785000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 20:40:03.009000+00:00,"{""temperature"":23.32,""linkquality"":13,""humidity"":66.84,""pressure"":1017.4,""battery"":80,""voltage"":2965}"
2019-08-12 20:40:03.060000+00:00,"{""temperature"":23.32,""linkquality"":13,""humidity"":67.08,""pressure"":1017.4,""battery"":80,""voltage"":2965}"
2019-08-12 20:40:03.061000+00:00,"{""temperature"":23.32,""linkquality"":13,""humidity"":67.08,""pressure"":1017,""battery"":80,""voltage"":2965}"
2019-08-12 20:56:06.283000+00:00,"{""temperature"":23.28,""linkquality"":13,""humidity"":67.18,""pressure"":1017.7,""battery"":80,""voltage"":2965}"
2019-08-12 21:01:04.820000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-08-12T20:00"", ""humidity"": 80.0, ""temperature"": 18.7, ""pressure"": 1021.6, ""windspeed"": 22.7, ""precipitation"": 0.0, ""winddirection"": ""Sul""}"
2019-08-12 21:22:07.431000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 21:53:58.268000+00:00,"{""temperature"":23.37,""linkquality"":13,""humidity"":69.37,""pressure"":1017.7,""battery"":74,""voltage"":2955}"
2019-08-12 22:01:05.393000+00:00,"{""winddirection"": ""Sul"", ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-08-12T21:00"", ""temperature"": 18.3, ""pressure"": 1022.1, ""windspeed"": 22.7, ""humidity"": 84.0}"
2019-08-12 22:12:12.625000+00:00,"{""temperature"":23.33,""linkquality"":10,""humidity"":69.37,""pressure"":1017.7,""battery"":74,""voltage"":2955}"
2019-08-12 22:12:12.668000+00:00,"{""temperature"":23.33,""linkquality"":10,""humidity"":69.63,""pressure"":1017,""battery"":74,""voltage"":2955}"
2019-08-12 22:24:13.783000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 22:34:27.175000+00:00,"{""temperature"":23.34,""linkquality"":10,""humidity"":69.63,""pressure"":1017,""battery"":74,""voltage"":2955}"
2019-08-12 22:34:27.227000+00:00,"{""temperature"":23.34,""linkquality"":10,""humidity"":69.33,""pressure"":1017,""battery"":74,""voltage"":2955}"
2019-08-12 22:51:20.668000+00:00,"{""temperature"":23.22,""linkquality"":10,""humidity"":69.38,""pressure"":1017.2,""battery"":74,""voltage"":2955}"
2019-08-12 23:01:05.045000+00:00,"{""humidity"": 85.0, ""windspeed"": 17.3, ""temperature"": 18.0, ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-08-12T22:00"", ""pressure"": 1022.3, ""winddirection"": ""Sul""}"
2019-08-12 23:26:21.883000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-12 23:49:02.519000+00:00,"{""temperature"":23.14,""linkquality"":10,""humidity"":69.25,""pressure"":1017.3,""battery"":80,""voltage"":2965}"
2019-08-13 00:01:05.050000+00:00,"{""temperature"": 17.8, ""description"": ""Aveiro (Universidade) @ 2019-08-12T23:00"", ""humidity"": 87.0, ""winddirection"": ""Sul"", ""precipitation"": 0.0, ""pressure"": 1022.0, ""windspeed"": 16.6}"
2019-08-13 00:28:03.714000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-13 00:40:23.313000+00:00,"{""temperature"":23.09,""linkquality"":10,""humidity"":69.19,""pressure"":1017.2,""battery"":80,""voltage"":2965}"
2019-08-13 01:01:04.664000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-08-13T00:00"", ""temperature"": 17.7, ""humidity"": 89.0, ""windspeed"": 13.3, ""pressure"": 1021.7, ""winddirection"": ""Sul"", ""precipitation"": 0.0}"
2019-08-13 01:13:40.613000+00:00,"{""temperature"":22.97,""linkquality"":10,""humidity"":69.19,""pressure"":1017.2,""battery"":80,""voltage"":2965}"
2019-08-13 01:13:40.660000+00:00,"{""temperature"":22.97,""linkquality"":10,""humidity"":69.23,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-13 01:29:41.815000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-13 01:33:54.717000+00:00,"{""temperature"":22.95,""linkquality"":10,""humidity"":69.22,""pressure"":1016.8,""battery"":80,""voltage"":2965}"
2019-08-13 01:36:35.996000+00:00,"{""temperature"":22.97,""linkquality"":10,""humidity"":69.22,""pressure"":1016.8,""battery"":80,""voltage"":2965}"
2019-08-13 01:36:36.049000+00:00,"{""temperature"":22.97,""linkquality"":7,""humidity"":69.19,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-13 02:01:05.271000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-08-13T01:00"", ""humidity"": 90.0, ""temperature"": 16.9, ""winddirection"": ""Sudoeste"", ""windspeed"": 6.8, ""precipitation"": 0.0, ""pressure"": 1021.7}"
2019-08-13 02:02:31.270000+00:00,"{""temperature"":22.83,""linkquality"":10,""humidity"":69.19,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-13 02:02:31.324000+00:00,"{""temperature"":22.83,""linkquality"":10,""humidity"":69.11,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-13 02:02:31.325000+00:00,"{""temperature"":22.83,""linkquality"":10,""humidity"":69.11,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-13 02:27:46.358000+00:00,"{""temperature"":22.81,""linkquality"":7,""humidity"":69.18,""pressure"":1016.4,""battery"":80,""voltage"":2965}"
2019-08-13 02:31:47.510000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-13 03:01:04.731000+00:00,"{""precipitation"": 0.0, ""winddirection"": ""Oeste"", ""humidity"": 90.0, ""windspeed"": 4.7, ""pressure"": 1021.3, ""description"": ""Aveiro (Universidade) @ 2019-08-13T02:00"", ""temperature"": 15.9}"
2019-08-13 03:20:17.300000+00:00,"{""temperature"":22.74,""linkquality"":10,""humidity"":69.18,""pressure"":1016.4,""battery"":80,""voltage"":2965}"
2019-08-13 03:20:17.343000+00:00,"{""temperature"":22.74,""linkquality"":10,""humidity"":69.07,""pressure"":1016,""battery"":80,""voltage"":2965}"
2019-08-13 03:26:28.703000+00:00,"{""temperature"":22.77,""linkquality"":10,""humidity"":68.95,""pressure"":1016.1,""battery"":74,""voltage"":2955}"
2019-08-13 03:33:29.868000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-13 04:01:05.366000+00:00,"{""precipitation"": 0.0, ""winddirection"": ""Noroeste"", ""humidity"": 94.0, ""description"": ""Aveiro (Universidade) @ 2019-08-13T03:00"", ""temperature"": 14.9, ""pressure"": 1020.9, ""windspeed"": 4.0}"
2019-08-13 04:21:40.235000+00:00,"{""temperature"":22.7,""linkquality"":10,""humidity"":68.54,""pressure"":1016.2,""battery"":74,""voltage"":2955}"
2019-08-13 04:30:12.745000+00:00,"{""temperature"":22.71,""linkquality"":10,""humidity"":68.54,""pressure"":1016.2,""battery"":74,""voltage"":2955}"
